"PLU","CATEGORY","COMMODITY","VARIETY","ADDITIONAL VARIETY INFO","SIZE","NA SIZE","ROW SIZE","RESTRICTIONS","NOTES","AKA","TRADEMARK","BOTANICAL NAME","REVISION DATE","DATE ADDED","GPC","IMAGE"
"3628","","APPLES","PremA280","","","","","","Approved by IFPS Board in 2012","","","Malus Pumila","2016-04-12 15:22:00","2012-01-25 00:00:00","10005900","http://check.ifpsglobal.com/file/view/3628-prema280-apple_1460474514.JPG"
"3629","","APPLES","CIVG198","","","","","","Approved by IFPS Board","","","Malus Pumila","2016-04-11 19:38:28","2012-01-25 00:00:00","10005900","http://check.ifpsglobal.com/file/view/3629-civg198-apple_1460403502.jpg"
"3630","","APPLES","Co-op 43","","","","","","Approved by IFPS at April 2012 Board Meeting","","","Malus domestica","2016-06-20 19:01:21","2012-04-25 00:00:00","10005900","http://check.ifpsglobal.com/file/view/3630-co-op-43-apple_1460403668.jpg"
"3631","","PUMPKIN","Pink","","","22 to 25 lbs","","","Approved by IFPS","Porcelain Doll Pumpkin","","Eucurbita maxima","2016-04-12 14:41:48","2012-07-26 00:00:00","http://check.ifpsglobal.com/file/view/3631-pink-pumpkin_1460472104.jpg",""
"3632","","TANGERINES/MANDARINS","Dekopon","","","","","","Approved by IFPS via electronic vote 10/15/12","Shiranui/Hallabong/Sumo Citrus","","Citrus reticulata siranui","2016-04-11 19:47:30","2012-10-17 00:00:00","http://check.ifpsglobal.com/file/view/3632-dekopon-mandarin_1460404047.jpg",""
"4011","","BANANAS","Yellow","Includes Cavendish","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005897",""
"4012","","ORANGES","Navel","","Large","56 size and larger","Average Fruit Dimensions = 84mm and above","","","","","Citrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889",""
"4013","","ORANGES","Navel","","Small","113 size and smaller","Average Fruit Dimensions = less than 66mm","","","","","Citrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889",""
"4014","","ORANGES","Valencia","","Small","100 size and smaller","Average Fruit Dimensions = less than 77mm","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889",""
"4014","","ORANGES","Valencia","","Small","113 size and smaller","Average Fruit Dimensions = less than 66mm","","","","","Citrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005889",""
"4015","","APPLES","Red Delicious","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4016","","APPLES","Red Delicious","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4017","","APPLES","Granny Smith","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4018","","APPLES","Granny Smith","","Large","88 size and larger","Average Fruit Weight = 205g and above","Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4019","","APPLES","McIntosh","","Large","88 size and larger","Average Fruit Weight = 205g and above","Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4020","","APPLES","Golden Delicious","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4021","","APPLES","Golden Delicious","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4022","","GRAPES","White/Green Seedless","Perlette Seedless/Thompson Seedless","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4023","","GRAPES","Red Seedless","Flame/Ruby/Emperatriz","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4024","","PEARS","Bartlett/Williams/WBC","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","","","","","Pyrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903",""
"4025","","PEARS","Anjou","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","","AKA D'Anjou","","","Pyrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903",""
"4026","","PEARS","Bosc/Beurre Bosc","","Small","110 size and smaller","Average Fruit Weight =  less than 180g","","","","","Pyrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005903",""
"4027","","GRAPEFRUIT","Ruby/Red/Pink","ncludes Ray Ruby, Ruby and Ruby Red'","Small","40 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4028","","BERRIES","Strawberries","","Pint","","","","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4029","","PINEAPPLE","","","Small","12 size and smaller","","","Sizes for pineapple based on two-layer lug.","","","Ananas comosus","1999-12-31 00:00:00","1999-12-31 00:00:00","10005935",""
"4030","","KIWIFRUIT","Regular","","","","","","","","","Actinidia deliciosa","2004-06-30 00:00:00","2004-06-30 00:00:00","10005937",""
"4031","","MELON","Watermelon","Red","","","","","","","","Citrullus lanatus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006037",""
"4032","","MELON","Watermelon","Red, Seedless","","","","","","","","Citrullus lanatus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006037",""
"4033","","LEMONS","","","Small","200 size and smaller","Average Fruit Dimensions = less than 54mm","","","","","Citrus limon","1999-12-31 00:00:00","1999-12-31 00:00:00","10005882",""
"4034","","MELON","Honeydew/White Honeydew","","Large","5 size and larger","Average Fruit Weight =  2040g and above","","","","","Cucumis melo","1999-12-31 00:00:00","1999-12-31 00:00:00","10006184",""
"4035","","NECTARINE","Yellow Flesh","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","Prunus persica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005911",""
"4036","","NECTARINE","Yellow Flesh","","Large","66 size and larger","Average Fruit Weight =  185g and above","","","","","Prunus persica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005911",""
"4037","","PEACHES","Yellow Flesh","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","","2017-02-07 16:28:59","1999-12-31 00:00:00","10005912","http://check.ifpsglobal.com/file/view/4037-yellow-flesh-peach_1486484929.JPG"
"4038","","PEACHES","Yellow Flesh","","Large","66 size and larger","Average Fruit Weight =  185g and above","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912",""
"4039","","PLUMS","Black","Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917",""
"4040","","PLUMS","Black","Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917",""
"4041","","PLUMS","Red","Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mid Red","Small","60 size and smaller","Average Fruit Dimensions < 50MM","","","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917",""
"4042","","PLUMS","Red","Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mid Red","Large","55 size and larger","Average Fruit Dimensions 50MM & ABOVE","","","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005917",""
"4043","","PEACHES","Yellow Flesh","Tree Ripened/Ready-to-eat","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912",""
"4044","","PEACHES","Yellow Flesh","Tree Ripened/Ready-to-eat","Large","66 size and larger","Average Fruit Weight =  185g and above","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10005912",""
"4045","","CHERRIES","Regular/Red/Black","","","","","","This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005908",""
"4046","","AVOCADOS","Hass","","Small","60 size and smaller","Average Fruit Weight = less than 190g","","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","10006168",""
"4047","","GRAPEFRUIT","Ruby/Red/Pink","Includes Ray Ruby, Ruby and Ruby Red","Small","40 size and smaller","Average Fruit Dimensions = less than 97mm","","","","","Citrus paradisi","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876",""
"4048","","LIMES","Regular (incl. Persian, Tahiti & Bearss)","","","","","","","","","Citrus latifolia","1999-12-31 00:00:00","1999-12-31 00:00:00","10005884",""
"4049","","MELON","Cantaloupe/Rockmelon","","Small","15 size and smaller (Original size break was 18 size and smaller) 2 year transition period for this change to be official. New size official as of 5/2007.","Average Fruit Weight =  less than 1135g","","","","","Cucumis melo","2005-05-23 00:00:00","2005-05-23 00:00:00","10006177",""
"4050","","MELON","Cantaloupe/Rockmelon","","Large","12 size and larger  (Original size break was 15 size and larger) 2 year transition period for this change to be official. New size official as of 5/2007.","Average Fruit Weight =  1135g and above","","","","","Cucumis melo","2005-05-23 00:00:00","2005-05-23 00:00:00","10006177",""
"4051","","MANGO","Red","Includes Tommy Atkins, Kent, Palmer, Vandyke, Edward and Hayden","Small","12 size and smaller","","","","","","Mangifera indica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005969",""
"4052","","PAPAYA/PAWPAW","Regular","","Small","10 size and smaller","","","","","","Carica papaya","1999-12-31 00:00:00","1999-12-31 00:00:00","10005954",""
"4053","","LEMONS","","","Large","115 size and larger","Average Fruit Dimensions = 65mm and above","","","","","Citrus limon","1999-12-31 00:00:00","1999-12-31 00:00:00","10005882",""
"4054","","BERRIES","Raspberries","Red","","","","","","","","Rubus idaeus","1999-12-31 00:00:00","1999-12-31 00:00:00","10005927",""
"4055","","TANGERINES/MANDARINS","","","","","","","","","","Citrus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005888",""
"4056","","GRAPES","Blue/Black Seedless","All other varieties not listed above (including Beauty and Autumn Royal)","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4057","","APPLES","Haralson","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4058","","APPLES","Haralson","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4060","","BROCCOLI","","","","","","","","","","Brassica oleracea","1999-12-31 00:00:00","1999-12-31 00:00:00","10005988",""
"4061","","LETTUCE","Iceberg","","","","","","","","","Lactuca sativa","1999-12-31 00:00:00","1999-12-31 00:00:00","10006267",""
"4062","","CUCUMBER","Green/Ridge/Short","","","","","","","","","Cucumis sativus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006014",""
"4063","","TOMATOES","Regular","Red","Small","6x6 size and smaller","Less than 70mm diameter","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4064","","TOMATOES","Regular","Red","Large","5x6 size and larger","Diameter 70mm and above","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4065","","PEPPERS (CAPSICUMS)","Bell, Field Grown","Green","Large","large size and larger","Min diameter 65mm and above","","","","","Capsicum spp","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190",""
"4066","","BEANS","Green/French","","","","","","","","","Phaseolus vulgaris","1999-12-31 00:00:00","1999-12-31 00:00:00","10005976",""
"4067","","SQUASH","Zucchini/Courgette","","","","","","","","","C.pepo","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015",""
"4068","","ONIONS","Green (Scallions)/Spring","","","","","","","","","Allium spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006005",""
"4069","","CABBAGE","Green","","","","","","","","","Brassica oleracea","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4070","","CELERY","Bunch","","Small","30 size and smaller","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006131",""
"4071","","CELERY","Bunch","","Small","30 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006131",""
"4072","","POTATO","Russet","","","","","","","","","Solanum tuberosum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104",""
"4073","","POTATO","Red","","","","","","","","","Solanum tuberosum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104",""
"4074","","SWEET POTATO/YAM/KUMARA","Red/Orangy Red Flesh","","Small","large size and smaller","","","per PEIB 3/09, change terminology to include both sweet potato and yam to avoid confusion in marketplace","","","Ipomoea batato","2009-06-10 00:00:00","2009-06-10 00:00:00","10006111",""
"4075","","LETTUCE","Red Leaf","","","","","","","","","Lactuca sativa","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4076","","LETTUCE","Green Leaf","","","","","","","","","Lactuca sativa","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4077","","CORN","Sweet Corn, White","","","","","","","","","Zea mays","1999-12-31 00:00:00","1999-12-31 00:00:00","10006147",""
"4078","","CORN","Sweet Corn, Yellow","","","","","","","","","Zea mays","1999-12-31 00:00:00","1999-12-31 00:00:00","10006147",""
"4079","","CAULIFLOWER","","","Small","12 size and smaller","","","","","","Brassica oleracea","1999-12-31 00:00:00","1999-12-31 00:00:00","10005987",""
"4080","","ASPARAGUS","Green","","Small","standard and large size","","","This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.","","","Asparagus officinalis","1999-12-31 00:00:00","1999-12-31 00:00:00","10006129",""
"4081","","EGGPLANT (AUBERGINE)","Regular","","","","","","","","","Solanum melongena","1999-12-31 00:00:00","1999-12-31 00:00:00","10006128",""
"4082","","ONIONS","Red","","","","","","","","","Allium spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006006",""
"4083","","POTATO","White","","","","","","","","","Solanum tuberosum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006104",""
"4084","","ARTICHOKES","","","Large","30-36 size","","","","","","Cynara scolymus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006130",""
"4085","","MUSHROOMS","Regular","","Large","","40mm diameter and above","","","","","Agaricus bisporus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006157",""
"4086","","SQUASH","Yellow Zucchini/Gold Bar/Yellow Courgette","","","","","","","","","C. pepo/C. maxima","1999-12-31 00:00:00","1999-12-31 00:00:00","10006015",""
"4087","","TOMATOES","Plum/Italian/Saladette/Roma","Red","","","","","","","","Lycopersicon esculenta","1999-12-31 00:00:00","1999-12-31 00:00:00","10006163",""
"4088","","PEPPERS (CAPSICUMS)","Bell, Field Grown","Red","","","","","","","","Capsicum spp","1999-12-31 00:00:00","1999-12-31 00:00:00","10006190",""
"4089","","RADISH","Bunched Red","","","","","","","","","Raphanus sativus","1999-12-31 00:00:00","1999-12-31 00:00:00","10006114",""
"4090","","SPINACH","Regular/Bunched","","","","","","","","","","1999-12-31 00:00:00","1999-12-31 00:00:00","10006091",""
"4091","","SWEET POTATO/YAM/KUMARA","White","","","","","","- per PEIB 3/09, change terminology to include both sweet potato and yam to avoid confusion in marketplace","","","Ipomoea batato","2009-06-10 00:00:00","2009-06-10 00:00:00","10006111",""
"4092","","PEAS","Chinese Snow Pea/Pea Pod/Mange Tout","","","","","","","","","Pisum sativum","1999-12-31 00:00:00","1999-12-31 00:00:00","10006270",""
"4093","","ONIONS","Yellow/Brown","","Large","3 size and larger","Min diameter 75mm and above","","","","","Allium spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10006006",""
"4094","","CARROTS","Bunch","","","","","","","","","Daucus carota","1999-12-31 00:00:00","1999-12-31 00:00:00","10006122",""
